Date,Open,High,Low,Close,Adj Close,Volume
2016-02-26,2343.750000,2381.250000,2343.750000,2368.750000,1691.609253,59542000
2016-02-29,2368.750000,2387.500000,2343.750000,2387.500000,1704.999146,109371200
2016-03-01,2368.750000,2387.500000,2343.750000,2362.500000,1687.145874,75571600
2016-03-02,2387.500000,2431.250000,2375.000000,2406.250000,1718.389282,125545600
2016-03-03,2425.000000,2443.750000,2400.000000,2425.000000,1731.779297,80812000
2016-03-04,2425.000000,2443.750000,2406.250000,2443.750000,1745.169312,69759600
2016-03-07,2462.500000,2500.000000,2450.000000,2493.750000,1780.876343,176466000
2016-03-08,2500.000000,2506.250000,2475.000000,2500.000000,1785.339478,145376000
2016-03-10,2450.000000,2525.000000,2450.000000,2525.000000,1803.192627,124006000
2016-03-11,2525.000000,2525.000000,2525.000000,2525.000000,1803.192627,0
2016-03-14,2525.000000,2525.000000,2525.000000,2525.000000,1803.192627,0
2016-03-15,2562.500000,2562.500000,2537.500000,2543.750000,1816.583008,57556000
2016-03-16,2550.000000,2550.000000,2500.000000,2543.750000,1816.583008,46800000
2016-03-17,2562.500000,2562.500000,2500.000000,2525.000000,1803.192627,75276400
2016-03-18,2543.750000,2543.750000,2500.000000,2525.000000,1803.192627,110007200
2016-03-21,2525.000000,2550.000000,2525.000000,2537.500000,1812.119385,137365600
2016-03-22,2550.000000,2581.250000,2543.750000,2575.000000,1838.899536,87624800
2016-03-23,2581.250000,2581.250000,2550.000000,2562.500000,1829.972900,103693600
2016-03-24,2550.000000,2581.250000,2550.000000,2556.250000,1825.509766,115484400
2016-03-28,2543.750000,2556.250000,2506.250000,2518.750000,1798.729614,71154000
2016-03-29,2518.750000,2550.000000,2500.000000,2550.000000,1821.046143,90892400
2016-03-30,2525.000000,2587.500000,2512.500000,2587.500000,1896.436523,178441600
2016-03-31,2587.500000,2593.750000,2550.000000,2575.000000,1887.274780,103862400
2016-04-01,2556.250000,2568.750000,2481.250000,2525.000000,1850.628784,60710400
2016-04-04,2525.000000,2543.750000,2518.750000,2543.750000,1864.371216,36848800
2016-04-05,2550.000000,2600.000000,2537.500000,2593.750000,1901.017212,99461600
2016-04-06,2612.500000,2612.500000,2568.750000,2593.750000,1901.017212,39915200
2016-04-07,2612.500000,2612.500000,2537.500000,2575.000000,1887.274780,70107200
2016-04-08,2512.500000,2525.000000,2443.750000,2462.500000,1804.821167,181048000
2016-04-11,2462.500000,2462.500000,2462.500000,2462.500000,1804.821167,0
2016-04-12,2381.250000,2412.500000,2362.500000,2387.500000,1749.851929,153933200
2016-04-13,2387.500000,2387.500000,2387.500000,2387.500000,1749.851929,0
2016-04-14,2387.500000,2387.500000,2387.500000,2387.500000,1749.851929,0
2016-04-15,2387.500000,2387.500000,2387.500000,2387.500000,1749.851929,0
2016-04-18,2387.500000,2387.500000,2387.500000,2387.500000,1749.851929,0
2016-04-19,2387.500000,2387.500000,2387.500000,2387.500000,1749.851929,0
2016-04-20,2406.250000,2450.000000,2400.000000,2437.500000,1786.498169,88110800
2016-04-21,2437.500000,2481.250000,2437.500000,2468.750000,1809.401855,78975600
2016-04-22,2468.750000,2500.000000,2450.000000,2493.750000,1827.724976,70598400
2016-04-25,2487.500000,2487.500000,2381.250000,2418.750000,1772.755859,100451600
2016-04-26,2400.000000,2400.000000,2318.750000,2375.000000,1740.690552,143723600
2016-04-27,2350.000000,2412.500000,2343.750000,2406.250000,1763.594116,77419600
2016-04-28,2412.500000,2456.250000,2406.250000,2456.250000,1800.240479,70421200
2016-04-29,2418.750000,2431.250000,2387.500000,2412.500000,1768.174927,51991600
2016-05-02,2406.250000,2412.500000,2350.000000,2387.500000,1749.851929,39910400
2016-05-03,2425.000000,2468.750000,2412.500000,2462.500000,1804.821167,87932400
2016-05-04,2443.750000,2450.000000,2400.000000,2425.000000,1777.336670,86007600
2016-05-09,2400.000000,2406.250000,2287.500000,2325.000000,1704.044678,173752800
2016-05-10,2325.000000,2375.000000,2312.500000,2362.500000,1731.529053,96082400
2016-05-11,2406.250000,2425.000000,2368.750000,2406.250000,1763.594116,61418400
2016-05-12,2418.750000,2418.750000,2362.500000,2375.000000,1740.690552,40284400
2016-05-13,2350.000000,2375.000000,2287.500000,2325.000000,1704.044678,86747200
2016-05-16,2275.000000,2287.500000,2243.750000,2256.250000,1653.655884,132095200
2016-05-17,2212.500000,2225.000000,2168.750000,2187.500000,1603.267700,238361200
2016-05-18,2175.000000,2231.250000,2162.500000,2200.000000,1612.429199,120478400
2016-05-19,2212.500000,2256.250000,2206.250000,2237.500000,1639.913452,128139600
2016-05-20,2237.500000,2237.500000,2168.750000,2175.000000,1594.106079,102942800
2016-05-23,2193.750000,2225.000000,2187.500000,2212.500000,1621.590698,60646400
2016-05-24,2218.750000,2231.250000,2206.250000,2212.500000,1621.590698,68519600
2016-05-25,2243.750000,2268.750000,2237.500000,2268.750000,1662.817505,65183200
2016-05-26,2268.750000,2281.250000,2231.250000,2250.000000,1649.075317,110522400
2016-05-27,2225.000000,2275.000000,2225.000000,2262.500000,1658.236694,42332800
2016-05-30,2281.250000,2331.250000,2275.000000,2318.750000,1699.463745,52332000
2016-05-31,2318.750000,2318.750000,2256.250000,2256.250000,1653.655884,121300000
2016-06-01,2250.000000,2318.750000,2250.000000,2300.000000,1685.721436,54789600
2016-06-02,2300.000000,2312.500000,2281.250000,2306.250000,1690.302002,37745200
2016-06-03,2325.000000,2325.000000,2268.750000,2281.250000,1671.978882,41559200
2016-06-06,2287.500000,2325.000000,2281.250000,2318.750000,1699.463745,35986000
2016-06-07,2343.750000,2375.000000,2331.250000,2368.750000,1736.109741,89779200
2016-06-08,2331.250000,2375.000000,2331.250000,2375.000000,1740.690552,47643200
2016-06-09,2337.500000,2356.250000,2318.750000,2318.750000,1699.463745,49185600
2016-06-10,2331.250000,2350.000000,2312.500000,2318.750000,1699.463745,38004800
2016-06-13,2300.000000,2306.250000,2256.250000,2262.500000,1658.236694,47977600
2016-06-14,2256.250000,2262.500000,2225.000000,2243.750000,1644.494629,69002400
2016-06-15,2237.500000,2275.000000,2231.250000,2250.000000,1649.075317,53459200
2016-06-16,2256.250000,2275.000000,2225.000000,2237.500000,1639.913452,70762400
2016-06-17,2250.000000,2250.000000,2218.750000,2237.500000,1639.913452,72084000
2016-06-20,2275.000000,2300.000000,2237.500000,2268.750000,1662.817505,92255600
2016-06-21,2287.500000,2293.750000,2250.000000,2250.000000,1649.075317,48328800
2016-06-22,2262.500000,2275.000000,2250.000000,2250.000000,1649.075317,64551200
2016-06-23,2250.000000,2275.000000,2250.000000,2268.750000,1662.817505,39572800
2016-06-24,2287.500000,2287.500000,2212.500000,2262.500000,1658.236694,108756400
2016-06-27,2250.000000,2256.250000,2231.250000,2250.000000,1649.075317,30060400
2016-06-28,2250.000000,2375.000000,2231.250000,2362.500000,1731.529053,180226800
2016-06-29,2375.000000,2400.000000,2368.750000,2400.000000,1759.013550,119147200
2016-06-30,2412.500000,2425.000000,2375.000000,2381.250000,1745.271362,94406800
2016-07-01,2375.000000,2387.500000,2331.250000,2350.000000,1722.367554,60738800
2016-07-11,2350.000000,2437.500000,2350.000000,2425.000000,1777.336670,214285200
2016-07-12,2443.750000,2543.750000,2443.750000,2543.750000,1864.371216,210138400
2016-07-13,2475.000000,2543.750000,2462.500000,2475.000000,1813.982422,180907600
2016-07-14,2456.250000,2462.500000,2400.000000,2400.000000,1759.013550,156016400
2016-07-15,2406.250000,2431.250000,2400.000000,2418.750000,1772.755859,101136000
2016-07-18,2400.000000,2425.000000,2393.750000,2418.750000,1772.755859,70528800
2016-07-19,2412.500000,2525.000000,2400.000000,2525.000000,1850.628784,221550000
2016-07-20,2525.000000,2618.750000,2525.000000,2606.250000,1910.178467,189806800
2016-07-21,2606.250000,2606.250000,2506.250000,2531.250000,1855.209717,136153200
2016-07-22,2543.750000,2543.750000,2475.000000,2481.250000,1818.563477,63128000
2016-07-25,2487.500000,2506.250000,2456.250000,2481.250000,1818.563477,69858000
2016-07-26,2468.750000,2481.250000,2450.000000,2462.500000,1804.821167,106499600
2016-07-27,2468.750000,2581.250000,2468.750000,2525.000000,1850.628784,267820000
2016-07-28,2531.250000,2537.500000,2500.000000,2525.000000,1850.628784,103855200
2016-07-29,2525.000000,2568.750000,2512.500000,2525.000000,1850.628784,184920800
2016-08-01,2556.250000,2662.500000,2550.000000,2637.500000,1933.082520,259045600
2016-08-02,2662.500000,2693.750000,2637.500000,2662.500000,1951.405884,248454400
2016-08-03,2662.500000,2662.500000,2600.000000,2606.250000,1910.178467,66817200
2016-08-04,2637.500000,2650.000000,2606.250000,2637.500000,1933.082520,138364800
2016-08-05,2656.250000,2850.000000,2650.000000,2850.000000,2088.828857,271034000
2016-08-08,2875.000000,2918.750000,2862.500000,2912.500000,2134.636230,167230400
2016-08-09,2912.500000,2987.500000,2912.500000,2950.000000,2162.120850,135220000
2016-08-10,2912.500000,2918.750000,2868.750000,2887.500000,2116.313477,68758800
2016-08-11,2862.500000,2875.000000,2762.500000,2793.750000,2047.601563,96170000
2016-08-12,2812.500000,2837.500000,2718.750000,2768.750000,2029.278809,221792400
2016-08-15,2756.250000,2800.000000,2725.000000,2793.750000,2047.601563,66988000
2016-08-16,2800.000000,2837.500000,2787.500000,2831.250000,2075.086426,101694000
2016-08-18,2837.500000,2862.500000,2831.250000,2856.250000,2093.409668,122375200
2016-08-19,2856.250000,2906.250000,2837.500000,2862.500000,2097.990234,118537600
2016-08-22,2856.250000,2868.750000,2825.000000,2850.000000,2088.828857,96936400
2016-08-23,2862.500000,2887.500000,2800.000000,2825.000000,2070.505615,106780000
2016-08-24,2837.500000,2881.250000,2831.250000,2837.500000,2079.666992,75942800
2016-08-25,2837.500000,2881.250000,2837.500000,2850.000000,2088.828857,76602000
2016-08-26,2887.500000,2887.500000,2825.000000,2850.000000,2088.828857,37491600
2016-08-29,2800.000000,2812.500000,2762.500000,2793.750000,2047.601563,109065200
2016-08-30,2775.000000,2818.750000,2762.500000,2818.750000,2065.924561,80098800
2016-08-31,2775.000000,2837.500000,2775.000000,2806.250000,2056.763184,89442400
2016-09-01,2775.000000,2806.250000,2762.500000,2768.750000,2029.278809,50065600
2016-09-02,2718.750000,2800.000000,2718.750000,2793.750000,2047.601563,42616400
2016-09-05,2825.000000,2831.250000,2793.750000,2793.750000,2047.601563,43328000
2016-09-06,2775.000000,2800.000000,2756.250000,2793.750000,2047.601563,53300400
2016-09-07,2781.250000,2818.750000,2781.250000,2818.750000,2065.924561,63607200
2016-09-08,2793.750000,2812.500000,2781.250000,2800.000000,2052.182373,27072800
2016-09-09,2775.000000,2800.000000,2706.250000,2712.500000,1988.051758,99994000
2016-09-13,2668.750000,2706.250000,2625.000000,2668.750000,1955.986694,83080000
2016-09-14,2631.250000,2700.000000,2631.250000,2650.000000,1942.244019,70232000
2016-09-15,2681.250000,2800.000000,2650.000000,2743.750000,2010.955444,87249200
2016-09-16,2775.000000,2812.500000,2750.000000,2768.750000,2029.278809,116464800
2016-09-19,2793.750000,2825.000000,2781.250000,2806.250000,2056.763184,39174800
2016-09-20,2825.000000,2850.000000,2812.500000,2850.000000,2088.828857,45393600
2016-09-21,2806.250000,2875.000000,2793.750000,2843.750000,2084.248047,64057200
2016-09-22,2875.000000,2912.500000,2856.250000,2912.500000,2134.636230,84429200
2016-09-23,2875.000000,2925.000000,2868.750000,2875.000000,2107.151855,80014800
2016-09-26,2900.000000,2918.750000,2856.250000,2912.500000,2134.636230,54502000
2016-09-27,2912.500000,2937.500000,2850.000000,2937.500000,2152.959229,132846400
2016-09-28,2862.500000,2875.000000,2800.000000,2825.000000,2070.505615,248204400
2016-09-29,2831.250000,2862.500000,2831.250000,2856.250000,2093.409668,153378800
2016-09-30,2837.500000,2843.750000,2787.500000,2800.000000,2052.182373,134034000
2016-10-03,2831.250000,2837.500000,2787.500000,2818.750000,2065.924561,72856400
2016-10-04,2818.750000,2825.000000,2793.750000,2800.000000,2052.182373,84598000
2016-10-05,2781.250000,2793.750000,2743.750000,2750.000000,2015.536621,145494400
2016-10-06,2750.000000,2768.750000,2718.750000,2737.500000,2006.374634,103363600
2016-10-07,2706.250000,2737.500000,2706.250000,2725.000000,1997.213257,57687200
2016-10-10,2743.750000,2762.500000,2725.000000,2725.000000,1997.213257,56290400
2016-10-11,2731.250000,2750.000000,2700.000000,2712.500000,1988.051758,89322800
2016-10-12,2687.500000,2756.250000,2687.500000,2750.000000,2015.536621,58748000
2016-10-13,2756.250000,2781.250000,2718.750000,2762.500000,2024.697876,74737200
2016-10-14,2762.500000,2843.750000,2756.250000,2837.500000,2079.666992,94256800
2016-10-17,2812.500000,2862.500000,2812.500000,2843.750000,2084.248047,67042000
2016-10-18,2862.500000,2875.000000,2850.000000,2850.000000,2088.828857,56909600
2016-10-19,2843.750000,2862.500000,2831.250000,2843.750000,2084.248047,51456800
2016-10-20,2850.000000,2856.250000,2825.000000,2825.000000,2070.505615,53644400
2016-10-21,2850.000000,2850.000000,2806.250000,2806.250000,2056.763184,50378800
2016-10-24,2806.250000,2843.750000,2800.000000,2800.000000,2052.182373,63450800
2016-10-25,2806.250000,2825.000000,2787.500000,2793.750000,2047.601563,73782400
2016-10-26,2756.250000,2800.000000,2706.250000,2768.750000,2029.278809,141981200
2016-10-27,2768.750000,2843.750000,2768.750000,2831.250000,2075.086426,69336400
2016-10-28,2850.000000,2856.250000,2831.250000,2843.750000,2084.248047,43510800
2016-10-31,2850.000000,2912.500000,2850.000000,2868.750000,2102.571045,132730800
2016-11-01,2868.750000,2906.250000,2856.250000,2856.250000,2093.409668,74071200
2016-11-02,2856.250000,2887.500000,2856.250000,2875.000000,2107.151855,72401600
2016-11-03,2862.500000,2875.000000,2787.500000,2787.500000,2043.020752,91768800
2016-11-04,2750.000000,2818.750000,2737.500000,2775.000000,2033.859375,58732400
2016-11-07,2825.000000,2850.000000,2781.250000,2843.750000,2084.248047,69898800
2016-11-08,2862.500000,2912.500000,2856.250000,2893.750000,2120.894043,82063200
2016-11-09,2912.500000,2975.000000,2812.500000,2837.500000,2079.666992,114585600
2016-11-10,2900.000000,2906.250000,2856.250000,2856.250000,2093.409668,54770400
2016-11-11,2781.250000,2793.750000,2712.500000,2712.500000,1988.051758,200151200
2016-11-14,2675.000000,2687.500000,2512.500000,2581.250000,1891.855713,193930000
2016-11-15,2600.000000,2668.750000,2581.250000,2637.500000,1933.082520,84936400
2016-11-16,2650.000000,2737.500000,2650.000000,2706.250000,1983.471069,51892800
2016-11-17,2718.750000,2725.000000,2668.750000,2725.000000,1997.213257,52244800
2016-11-18,2737.500000,2737.500000,2687.500000,2731.250000,2001.793945,42805200
2016-11-21,2675.000000,2700.000000,2668.750000,2675.000000,1960.567383,82676800
2016-11-22,2675.000000,2731.250000,2675.000000,2731.250000,2001.793945,71874000
2016-11-23,2693.750000,2731.250000,2675.000000,2725.000000,1997.213257,69157200
2016-11-24,2675.000000,2681.250000,2506.250000,2525.000000,1850.628784,230784000
2016-11-25,2543.750000,2568.750000,2506.250000,2537.500000,1859.790405,112994800
2016-11-28,2537.500000,2543.750000,2506.250000,2537.500000,1859.790405,111426000
2016-11-29,2537.500000,2600.000000,2537.500000,2581.250000,1891.855713,83037200
2016-11-30,2600.000000,2656.250000,2600.000000,2625.000000,1923.920898,157626400
2016-12-01,2625.000000,2675.000000,2625.000000,2625.000000,1923.920898,112836400
2016-12-02,2662.500000,2693.750000,2625.000000,2675.000000,1960.567383,74612800
2016-12-05,2650.000000,2681.250000,2650.000000,2662.500000,1951.405884,43111200
2016-12-06,2700.000000,2706.250000,2643.750000,2662.500000,1951.405884,95774000
2016-12-07,2662.500000,2675.000000,2656.250000,2675.000000,1960.567383,42293200
2016-12-08,2693.750000,2737.500000,2681.250000,2737.500000,2006.374634,62835600
2016-12-09,2700.000000,2750.000000,2700.000000,2743.750000,2010.955444,64734800
2016-12-13,2731.250000,2731.250000,2687.500000,2706.250000,1983.471069,52023200
2016-12-14,2718.750000,2743.750000,2700.000000,2718.750000,1992.632690,40252400
2016-12-15,2675.000000,2712.500000,2650.000000,2700.000000,1978.890503,55218400
2016-12-16,2700.000000,2712.500000,2687.500000,2687.500000,1969.728882,70044800
2016-12-19,2687.500000,2725.000000,2687.500000,2706.250000,1983.471069,23188800
2016-12-20,2687.500000,2718.750000,2687.500000,2700.000000,1978.890503,33521600
2016-12-21,2687.500000,2706.250000,2687.500000,2687.500000,1969.728882,46268800
2016-12-22,2687.500000,2706.250000,2675.000000,2687.500000,1969.728882,97122800
2016-12-23,2687.500000,2737.500000,2681.250000,2693.750000,1974.309814,54570000
2016-12-27,2693.750000,2712.500000,2687.500000,2700.000000,1978.890503,38650800
2016-12-28,2737.500000,2787.500000,2718.750000,2787.500000,2043.020752,47457600
2016-12-29,2800.000000,2893.750000,2775.000000,2893.750000,2120.894043,77951200
2016-12-30,2893.750000,2931.250000,2837.500000,2893.750000,2120.894043,136139600
2017-01-02,2893.750000,2893.750000,2893.750000,2893.750000,2120.894043,0
2017-01-03,2893.750000,2893.750000,2800.000000,2825.000000,2070.505615,50412000
2017-01-04,2825.000000,2837.500000,2781.250000,2837.500000,2079.666992,41110400
2017-01-05,2800.000000,2831.250000,2787.500000,2812.500000,2061.343994,66554400
2017-01-06,2837.500000,2856.250000,2818.750000,2843.750000,2084.248047,54337600
2017-01-09,2856.250000,2856.250000,2806.250000,2818.750000,2065.924561,36349200
2017-01-10,2843.750000,2850.000000,2812.500000,2850.000000,2088.828857,24804800
2017-01-11,2856.250000,2900.000000,2843.750000,2843.750000,2084.248047,68727200
2017-01-12,2850.000000,2868.750000,2825.000000,2825.000000,2070.505615,29136000
2017-01-13,2868.750000,2868.750000,2775.000000,2775.000000,2033.859375,56228800
2017-01-16,2812.500000,2812.500000,2725.000000,2731.250000,2001.793945,77629200
2017-01-17,2725.000000,2756.250000,2725.000000,2731.250000,2001.793945,62045200
2017-01-18,2750.000000,2781.250000,2737.500000,2762.500000,2024.697876,94687200
2017-01-19,2775.000000,2793.750000,2750.000000,2762.500000,2024.697876,72744000
2017-01-20,2762.500000,2768.750000,2737.500000,2750.000000,2015.536621,40007200
2017-01-23,2725.000000,2762.500000,2725.000000,2743.750000,2010.955444,16690800
2017-01-24,2750.000000,2762.500000,2737.500000,2750.000000,2015.536621,83274400
2017-01-25,2762.500000,2762.500000,2743.750000,2750.000000,2015.536621,76550000
2017-01-26,2737.500000,2756.250000,2725.000000,2725.000000,1997.213257,49446000
2017-01-27,2743.750000,2756.250000,2737.500000,2743.750000,2010.955444,24174800
2017-01-30,2762.500000,2768.750000,2743.750000,2756.250000,2020.117188,35440400
2017-01-31,2725.000000,2756.250000,2725.000000,2725.000000,1997.213257,38055600
2017-02-01,2743.750000,2756.250000,2731.250000,2743.750000,2010.955444,117245600
2017-02-02,2743.750000,2762.500000,2737.500000,2750.000000,2015.536621,79610000
2017-02-03,2768.750000,2775.000000,2750.000000,2768.750000,2029.278809,111316000
2017-02-06,2787.500000,2850.000000,2787.500000,2843.750000,2084.248047,198014400
2017-02-07,2843.750000,2862.500000,2831.250000,2850.000000,2088.828857,117718800
2017-02-08,2837.500000,2837.500000,2793.750000,2806.250000,2056.763184,109655200
2017-02-09,2850.000000,2893.750000,2850.000000,2868.750000,2102.571045,97844000
2017-02-10,2900.000000,2900.000000,2837.500000,2850.000000,2088.828857,96540400
2017-02-13,2893.750000,2900.000000,2856.250000,2862.500000,2097.990234,81397200
2017-02-14,2862.500000,2868.750000,2837.500000,2856.250000,2093.409668,79745200
2017-02-15,2856.250000,2856.250000,2856.250000,2856.250000,2093.409668,0
2017-02-16,2825.000000,2837.500000,2725.000000,2800.000000,2052.182373,207778000
2017-02-17,2800.000000,2800.000000,2750.000000,2768.750000,2029.278809,103224000
2017-02-20,2800.000000,2818.750000,2775.000000,2818.750000,2065.924561,72190000
2017-02-21,2825.000000,2825.000000,2775.000000,2787.500000,2043.020752,50008400
2017-02-22,2812.500000,2825.000000,2775.000000,2825.000000,2070.505615,106237200
2017-02-23,2787.500000,2818.750000,2787.500000,2787.500000,2043.020752,43852800
2017-02-24,2818.750000,2818.750000,2775.000000,2775.000000,2033.859375,59158000
2017-02-27,2793.750000,2806.250000,2793.750000,2793.750000,2047.601563,30397600
2017-02-28,2825.000000,2850.000000,2800.000000,2825.000000,2070.505615,43444400
2017-03-01,2850.000000,2850.000000,2806.250000,2837.500000,2079.666992,91156400
2017-03-02,2843.750000,2862.500000,2831.250000,2831.250000,2075.086426,57482800
2017-03-03,2812.500000,2843.750000,2800.000000,2837.500000,2079.666992,29331600
2017-03-06,2837.500000,2843.750000,2806.250000,2825.000000,2070.505615,42578400
2017-03-07,2800.000000,2837.500000,2800.000000,2831.250000,2075.086426,86823200
2017-03-08,2843.750000,2850.000000,2831.250000,2831.250000,2075.086426,33371200
2017-03-09,2843.750000,2843.750000,2812.500000,2843.750000,2084.248047,14298400
2017-03-10,2850.000000,2850.000000,2831.250000,2850.000000,2088.828857,22744800
2017-03-13,2800.000000,2850.000000,2800.000000,2850.000000,2088.828857,45914400
2017-03-14,2825.000000,2862.500000,2825.000000,2856.250000,2093.409668,32416800
2017-03-15,2875.000000,2893.750000,2843.750000,2862.500000,2097.990234,38783600
2017-03-16,2893.750000,2912.500000,2881.250000,2893.750000,2120.894043,124136800
2017-03-17,2912.500000,2925.000000,2887.500000,2906.250000,2130.055664,115811200
2017-03-20,2931.250000,2975.000000,2906.250000,2943.750000,2157.540283,84118000
2017-03-21,2962.500000,2975.000000,2937.500000,2950.000000,2162.120850,98651200
2017-03-22,2887.500000,2956.250000,2868.750000,2943.750000,2207.349121,137866400
2017-03-23,2962.500000,3006.250000,2962.500000,2975.000000,2230.781982,164951600
2017-03-24,2993.750000,2993.750000,2937.500000,2975.000000,2230.781982,101622400
2017-03-27,2925.000000,2962.500000,2925.000000,2925.000000,2193.289795,43376800
2017-03-29,2975.000000,2975.000000,2918.750000,2943.750000,2207.349121,55658000
2017-03-30,2943.750000,2962.500000,2906.250000,2943.750000,2207.349121,32161600
2017-03-31,2937.500000,2943.750000,2925.000000,2925.000000,2193.289795,63985600
2017-04-03,2950.000000,2962.500000,2900.000000,2937.500000,2202.663086,58964400
2017-04-04,2912.500000,2987.500000,2912.500000,2937.500000,2202.663086,77408800
2017-04-05,2937.500000,2937.500000,2937.500000,2937.500000,2202.663086,0
2017-04-06,2975.000000,3106.250000,2956.250000,3106.250000,2329.198486,87415600
2017-04-07,3075.000000,3106.250000,3050.000000,3050.000000,2287.020264,79835600
2017-04-10,3056.250000,3068.750000,2987.500000,3012.500000,2258.900879,36636800
2017-04-11,3000.000000,3000.000000,2925.000000,2937.500000,2202.663086,43113200
2017-04-12,2918.750000,2950.000000,2918.750000,2925.000000,2193.289795,32561600
2017-04-13,2950.000000,2962.500000,2875.000000,2912.500000,2183.916748,56194400
2017-04-17,2925.000000,2925.000000,2881.250000,2906.250000,2179.229980,19153200
2017-04-18,2925.000000,2962.500000,2906.250000,2937.500000,2202.663086,89368000
2017-04-19,2937.500000,2937.500000,2937.500000,2937.500000,2202.663086,0
2017-04-20,2925.000000,2937.500000,2862.500000,2881.250000,2160.484131,81478400
2017-04-21,2893.750000,2918.750000,2850.000000,2850.000000,2137.051758,38329600
2017-04-25,2893.750000,2925.000000,2868.750000,2887.500000,2165.170654,149208000
2017-04-26,2925.000000,3068.750000,2925.000000,2956.250000,2216.722412,319850400
2017-04-27,2925.000000,2962.500000,2925.000000,2931.250000,2197.976318,106382000
2017-04-28,2918.750000,2937.500000,2912.500000,2925.000000,2193.289795,83747600
2017-05-02,2925.000000,2931.250000,2918.750000,2918.750000,2188.603271,83054400
2017-05-03,2912.500000,2912.500000,2875.000000,2893.750000,2169.856934,99818800
2017-05-04,2906.250000,2956.250000,2906.250000,2925.000000,2193.289795,134070000
2017-05-05,2937.500000,3031.250000,2937.500000,2993.750000,2244.841553,146848400
2017-05-08,3025.000000,3068.750000,3012.500000,3012.500000,2258.900879,150575200
2017-05-09,3012.500000,3037.500000,3000.000000,3000.000000,2249.528076,60982800
2017-05-10,3025.000000,3025.000000,2981.250000,3006.250000,2254.214111,78420400
2017-05-12,3043.750000,3043.750000,2987.500000,3000.000000,2249.528076,97264400
2017-05-15,3025.000000,3031.250000,2987.500000,3031.250000,2272.960205,45706000
2017-05-16,3031.250000,3037.500000,2987.500000,2993.750000,2244.841553,75918000
2017-05-17,2993.750000,3012.500000,2950.000000,3000.000000,2249.528076,84887200
2017-05-18,3000.000000,3037.500000,2962.500000,3037.500000,2277.646973,35564400
