Date,Open,High,Low,Close,Adj Close,Volume
2018-02-08,8200.000000,8250.000000,8050.000000,8175.000000,6611.527344,39533600
2018-02-09,8075.000000,8225.000000,8050.000000,8225.000000,6651.964844,105976800
2018-02-12,8225.000000,8250.000000,8075.000000,8200.000000,6631.746094,36258500
2018-02-13,8200.000000,8300.000000,8200.000000,8275.000000,6692.401855,37935300
2018-02-14,8300.000000,8325.000000,8225.000000,8300.000000,6712.621094,13365400
2018-02-15,8375.000000,8375.000000,8150.000000,8300.000000,6712.621094,32778500
2018-02-16,8300.000000,8300.000000,8300.000000,8300.000000,6712.621094,0
2018-02-19,8350.000000,8475.000000,8275.000000,8475.000000,6854.151855,24671100
2018-02-20,8525.000000,9050.000000,8425.000000,9050.000000,7319.183105,39649200
2018-02-21,8900.000000,8925.000000,8750.000000,8800.000000,7116.995605,41922800
2018-02-22,8875.000000,8875.000000,8575.000000,8625.000000,6975.464355,19650700
2018-02-23,8575.000000,8700.000000,8500.000000,8550.000000,6914.808594,31355900
2018-02-26,8600.000000,8600.000000,8300.000000,8300.000000,6712.621094,33270700
2018-02-27,8425.000000,8525.000000,8325.000000,8425.000000,6813.713867,46497200
2018-02-28,8475.000000,8475.000000,8300.000000,8300.000000,6712.621094,40678300
2018-03-01,8400.000000,8450.000000,8325.000000,8375.000000,6773.276855,25341100
2018-03-02,8325.000000,8475.000000,8225.000000,8475.000000,6854.151855,24880700
2018-03-05,8375.000000,8425.000000,8200.000000,8225.000000,6651.964844,22188300
2018-03-06,8275.000000,8300.000000,8000.000000,8050.000000,6510.433594,38668500
2018-03-07,8025.000000,8125.000000,7700.000000,7925.000000,6409.339844,58498800
2018-03-08,8000.000000,8175.000000,8000.000000,8100.000000,6550.870605,43317800
2018-03-09,8050.000000,8175.000000,8000.000000,8100.000000,6550.870605,23195500
2018-03-12,8200.000000,8325.000000,8150.000000,8325.000000,6732.839355,39155300
2018-03-13,8225.000000,8275.000000,8050.000000,8175.000000,6611.527344,39811300
2018-03-14,8225.000000,8225.000000,7975.000000,8200.000000,6631.746094,20998500
2018-03-15,8175.000000,8175.000000,8000.000000,8000.000000,6469.995605,33253500
2018-03-16,7900.000000,7950.000000,7700.000000,7925.000000,6409.339844,77786000
2018-03-19,8025.000000,8125.000000,7925.000000,8075.000000,6530.651855,47579200
2018-03-20,7950.000000,8150.000000,7850.000000,8100.000000,6550.870605,38932400
2018-03-21,8200.000000,8225.000000,8100.000000,8200.000000,6631.746094,56648700
2018-03-22,8250.000000,8250.000000,7950.000000,8000.000000,6469.995605,91686000
2018-03-23,7800.000000,8050.000000,7700.000000,8050.000000,6676.533691,45331300
2018-03-26,7850.000000,8075.000000,7850.000000,8075.000000,6697.267578,21336700
2018-03-27,8125.000000,8150.000000,7950.000000,8000.000000,6635.064453,27725100
2018-03-28,7950.000000,7975.000000,7725.000000,7800.000000,6469.187988,38101600
2018-03-29,7650.000000,7675.000000,7525.000000,7675.000000,6532.190918,39238800
2018-03-30,7675.000000,7675.000000,7675.000000,7675.000000,6532.190918,0
2018-04-02,7575.000000,7825.000000,7575.000000,7825.000000,6659.855957,15717600
2018-04-03,7725.000000,7800.000000,7675.000000,7800.000000,6638.578125,23983600
2018-04-04,7825.000000,7825.000000,7550.000000,7600.000000,6468.358887,19143600
2018-04-05,7750.000000,7750.000000,7525.000000,7650.000000,6510.913086,27354500
2018-04-06,7550.000000,7625.000000,7500.000000,7550.000000,6425.803711,22915600
2018-04-09,7650.000000,7650.000000,7500.000000,7575.000000,6447.081055,16252900
2018-04-10,7550.000000,7875.000000,7550.000000,7875.000000,6702.411133,43743500
2018-04-11,7950.000000,8075.000000,7925.000000,8050.000000,6851.353516,29289200
2018-04-12,8000.000000,8025.000000,7850.000000,8025.000000,6830.075684,28026800
2018-04-13,8100.000000,8100.000000,7925.000000,8025.000000,6830.075684,16948100
2018-04-16,8025.000000,8025.000000,8025.000000,8025.000000,6830.075684,0
2018-04-17,8025.000000,8025.000000,8025.000000,8025.000000,6830.075684,0
2018-04-18,7950.000000,8050.000000,7900.000000,8050.000000,6851.353516,14297600
2018-04-19,8050.000000,8050.000000,8050.000000,8050.000000,6851.353516,0
2018-04-20,8050.000000,8050.000000,8050.000000,8050.000000,6851.353516,0
2018-04-23,7875.000000,8000.000000,7850.000000,8000.000000,6808.798340,31396500
2018-04-24,8000.000000,8000.000000,7725.000000,7725.000000,6574.745605,24596700
2018-04-25,7725.000000,7725.000000,7725.000000,7725.000000,6574.745605,0
2018-04-26,7725.000000,7725.000000,7725.000000,7725.000000,6574.745605,0
2018-04-27,7725.000000,7725.000000,7725.000000,7725.000000,6574.745605,0
2018-04-30,7000.000000,7150.000000,6875.000000,7125.000000,6064.085938,47333200
2018-05-01,7125.000000,7125.000000,7125.000000,7125.000000,6064.085938,0
2018-05-02,7125.000000,7225.000000,6975.000000,7200.000000,6127.918457,26795000
2018-05-03,7150.000000,7175.000000,6850.000000,6850.000000,5830.033691,52190200
2018-05-04,6850.000000,6900.000000,6600.000000,6625.000000,5638.536133,27497800
2018-05-07,6600.000000,6875.000000,6600.000000,6800.000000,5787.478516,33410400
2018-05-08,6800.000000,6825.000000,6675.000000,6800.000000,5787.478516,53228700
2018-05-09,6725.000000,7175.000000,6725.000000,7175.000000,6106.641113,55988800
2018-05-10,7175.000000,7175.000000,7175.000000,7175.000000,6106.641113,0
2018-05-11,7250.000000,7475.000000,7150.000000,7200.000000,6127.918457,51782000
2018-05-14,7300.000000,7300.000000,6950.000000,7200.000000,6127.918457,36628300
2018-05-15,7000.000000,7200.000000,6800.000000,6850.000000,5830.033691,58971000
2018-05-16,6700.000000,6875.000000,6600.000000,6850.000000,5830.033691,85871500
2018-05-17,6950.000000,7000.000000,6700.000000,6700.000000,5702.369141,54017900
2018-05-18,6775.000000,6900.000000,6650.000000,6800.000000,5787.478516,36589800
2018-05-21,6725.000000,6775.000000,6600.000000,6675.000000,5681.091309,46517600
2018-05-22,6750.000000,6775.000000,6525.000000,6525.000000,5553.425781,47622300
2018-05-23,6600.000000,6875.000000,6600.000000,6775.000000,5766.201172,49238900
2018-05-24,7000.000000,7075.000000,6850.000000,7000.000000,5957.698730,52756100
2018-05-25,7050.000000,7075.000000,6950.000000,7000.000000,5957.698730,43641500
2018-05-28,7150.000000,7425.000000,7100.000000,7375.000000,6276.860840,64626700
2018-05-29,7375.000000,7375.000000,7375.000000,7375.000000,6276.860840,0
2018-05-30,7225.000000,7625.000000,7150.000000,7250.000000,6170.473633,85314400
2018-05-31,7400.000000,7400.000000,7025.000000,7050.000000,6000.253418,105510400
2018-06-01,7050.000000,7050.000000,7050.000000,7050.000000,6000.253418,0
2018-06-04,7100.000000,7425.000000,7100.000000,7375.000000,6276.860840,40110500
2018-06-05,7450.000000,7450.000000,7275.000000,7350.000000,6255.583008,36760100
2018-06-06,7300.000000,7375.000000,7300.000000,7325.000000,6234.306152,36079300
2018-06-07,7375.000000,7400.000000,7325.000000,7375.000000,6276.860840,24893800
2018-06-08,7400.000000,7400.000000,6950.000000,6950.000000,5915.143555,67209400
2018-06-11,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-12,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-13,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-14,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-15,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-18,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-19,6950.000000,6950.000000,6950.000000,6950.000000,5915.143555,0
2018-06-20,6850.000000,6850.000000,6500.000000,6700.000000,5702.369141,85071200
2018-06-21,6700.000000,6775.000000,6575.000000,6700.000000,5702.369141,54824300
2018-06-22,6700.000000,6725.000000,6600.000000,6700.000000,5702.369141,45477000
2018-06-25,6750.000000,6775.000000,6575.000000,6700.000000,5702.369141,29665800
2018-06-26,6575.000000,6750.000000,6575.000000,6625.000000,5638.536133,27967800
2018-06-27,6650.000000,6700.000000,6600.000000,6600.000000,5617.258301,25574300
2018-06-28,6725.000000,6725.000000,6425.000000,6500.000000,5532.148438,54782500
2018-06-29,6750.000000,6850.000000,6600.000000,6850.000000,5830.033691,41434000
2018-07-02,6975.000000,6975.000000,6525.000000,6525.000000,5553.425781,27789900
2018-07-03,6475.000000,6575.000000,6325.000000,6325.000000,5383.206543,37143200
2018-07-04,6400.000000,6625.000000,6275.000000,6600.000000,5617.258301,27033200
2018-07-05,6500.000000,6600.000000,6350.000000,6525.000000,5553.425781,24907300
2018-07-06,6400.000000,6475.000000,6300.000000,6300.000000,5361.928223,25848200
2018-07-09,6350.000000,6525.000000,6300.000000,6425.000000,5468.316406,55841900
2018-07-10,6500.000000,6575.000000,6375.000000,6450.000000,5489.593262,43831000
2018-07-11,6300.000000,6375.000000,6250.000000,6350.000000,5404.483887,35800300
2018-07-12,6300.000000,6450.000000,6300.000000,6450.000000,5489.593262,34741300
2018-07-13,6425.000000,6650.000000,6425.000000,6600.000000,5617.258301,35561800
2018-07-16,6550.000000,6625.000000,6375.000000,6550.000000,5574.704102,28939800
2018-07-17,6450.000000,6475.000000,6300.000000,6325.000000,5383.206543,42430000
2018-07-18,6325.000000,6425.000000,6300.000000,6400.000000,5447.039063,23146500
2018-07-19,6425.000000,6525.000000,6375.000000,6375.000000,5425.761230,34971000
2018-07-20,6425.000000,6450.000000,6275.000000,6350.000000,5404.483887,50997400
2018-07-23,6400.000000,6575.000000,6375.000000,6400.000000,5447.039063,40070100
2018-07-24,6500.000000,6525.000000,6400.000000,6525.000000,5553.425781,19490200
2018-07-25,6550.000000,6550.000000,6450.000000,6475.000000,5510.871094,31074700
2018-07-26,6500.000000,6550.000000,6475.000000,6550.000000,5574.704102,28973900
2018-07-27,6575.000000,6575.000000,6500.000000,6575.000000,5595.981445,17844400
2018-07-30,6575.000000,6725.000000,6550.000000,6725.000000,5723.646484,27304100
2018-07-31,6725.000000,6725.000000,6575.000000,6650.000000,5659.813477,33464700
2018-08-01,6700.000000,7000.000000,6675.000000,7000.000000,5957.698730,55412000
2018-08-02,7000.000000,7175.000000,6925.000000,7050.000000,6000.253418,30696200
2018-08-03,7000.000000,7225.000000,7000.000000,7200.000000,6127.918457,31775200
2018-08-06,7225.000000,7425.000000,7200.000000,7300.000000,6213.028809,51239300
2018-08-07,7300.000000,7425.000000,7200.000000,7200.000000,6127.918457,51483900
2018-08-08,7225.000000,7325.000000,7100.000000,7325.000000,6234.306152,24483700
2018-08-09,7200.000000,7350.000000,7200.000000,7275.000000,6191.750977,14457400
2018-08-10,7325.000000,7425.000000,7300.000000,7350.000000,6255.583008,18133900
2018-08-13,7200.000000,7250.000000,6850.000000,6925.000000,5893.866211,41329200
2018-08-14,6875.000000,6900.000000,6700.000000,6725.000000,5723.646484,61457500
2018-08-15,6750.000000,6825.000000,6525.000000,6800.000000,5787.478516,41021400
2018-08-16,6750.000000,6775.000000,6600.000000,6700.000000,5702.369141,21231800
2018-08-17,6700.000000,6700.000000,6700.000000,6700.000000,5702.369141,0
2018-08-20,6950.000000,6950.000000,6700.000000,6725.000000,5723.646484,40569600
2018-08-21,6750.000000,6775.000000,6675.000000,6700.000000,5702.369141,31199600
2018-08-22,6700.000000,6700.000000,6700.000000,6700.000000,5702.369141,0
2018-08-23,6800.000000,6850.000000,6700.000000,6850.000000,5830.033691,49029900
2018-08-24,6800.000000,6850.000000,6750.000000,6775.000000,5766.201172,37841600
2018-08-27,6825.000000,6975.000000,6775.000000,6975.000000,5936.420898,42251600
2018-08-28,7000.000000,7025.000000,6900.000000,7000.000000,5957.698730,40295600
2018-08-29,6975.000000,7025.000000,6925.000000,7000.000000,5957.698730,27636300
2018-08-30,7000.000000,7025.000000,6800.000000,6850.000000,5830.033691,26376600
2018-08-31,6700.000000,6900.000000,6675.000000,6900.000000,5872.588379,55204100
2018-09-03,6900.000000,6900.000000,6700.000000,6700.000000,5702.369141,27795100
2018-09-04,6725.000000,6750.000000,6450.000000,6575.000000,5595.981445,29901500
2018-09-05,6500.000000,6525.000000,6200.000000,6325.000000,5383.206543,41919300
2018-09-06,6200.000000,6550.000000,6200.000000,6550.000000,5574.704102,48153100
2018-09-07,6500.000000,6650.000000,6450.000000,6625.000000,5638.536133,37762700
2018-09-10,6500.000000,6600.000000,6425.000000,6575.000000,5595.981445,18650900
2018-09-11,6575.000000,6575.000000,6575.000000,6575.000000,5595.981445,0
2018-09-12,6575.000000,6625.000000,6375.000000,6375.000000,5425.761230,23178500
2018-09-13,6475.000000,6625.000000,6450.000000,6575.000000,5595.981445,18334300
2018-09-14,6675.000000,6750.000000,6600.000000,6750.000000,5744.923340,15328000
2018-09-17,6650.000000,6675.000000,6425.000000,6450.000000,5489.593262,44184100
2018-09-18,6450.000000,6525.000000,6325.000000,6375.000000,5425.761230,50586400
2018-09-19,6450.000000,6450.000000,6375.000000,6400.000000,5447.039063,21308200
2018-09-20,6425.000000,6675.000000,6425.000000,6675.000000,5681.091309,49913500
2018-09-21,6750.000000,6950.000000,6725.000000,6850.000000,5830.033691,62420900
2018-09-24,6850.000000,6900.000000,6675.000000,6750.000000,5744.923340,40594100
2018-09-25,6675.000000,6750.000000,6525.000000,6625.000000,5638.536133,23045700
2018-09-26,6575.000000,6725.000000,6575.000000,6600.000000,5617.258301,16008300
2018-09-27,6600.000000,6725.000000,6550.000000,6625.000000,5638.536133,41174900
2018-09-28,6600.000000,6750.000000,6600.000000,6725.000000,5723.646484,50843400
2018-10-01,6600.000000,6800.000000,6600.000000,6700.000000,5702.369141,33256700
2018-10-02,6700.000000,6700.000000,6425.000000,6450.000000,5489.593262,60326400
2018-10-03,6400.000000,6575.000000,6400.000000,6500.000000,5532.148438,34191700
2018-10-04,6400.000000,6425.000000,6225.000000,6225.000000,5298.096191,58239200
2018-10-05,6225.000000,6350.000000,6175.000000,6275.000000,5340.651367,33896200
2018-10-08,6275.000000,6300.000000,6200.000000,6200.000000,5276.818359,27663800
2018-10-09,6200.000000,6375.000000,6200.000000,6350.000000,5404.483887,20165700
2018-10-10,6400.000000,6525.000000,6375.000000,6475.000000,5510.871094,19615400
2018-10-11,6250.000000,6350.000000,6200.000000,6275.000000,5340.651367,32027000
2018-10-12,6275.000000,6475.000000,6275.000000,6400.000000,5447.039063,35224100
2018-10-15,6500.000000,6525.000000,6375.000000,6375.000000,5425.761230,20440200
2018-10-16,6400.000000,6500.000000,6400.000000,6500.000000,5532.148438,14888800
2018-10-17,6600.000000,6650.000000,6525.000000,6575.000000,5595.981445,21554000
2018-10-18,6500.000000,6600.000000,6400.000000,6500.000000,5532.148438,19635000
2018-10-19,6450.000000,6500.000000,6375.000000,6450.000000,5489.593262,23995000
2018-10-22,6450.000000,6525.000000,6375.000000,6450.000000,5489.593262,18207800
2018-10-23,6450.000000,6475.000000,6425.000000,6425.000000,5468.316406,12853700
2018-10-24,6425.000000,6475.000000,6325.000000,6325.000000,5383.206543,16984700
2018-10-25,6250.000000,6475.000000,6250.000000,6475.000000,5510.871094,31390800
2018-10-26,6475.000000,6500.000000,6400.000000,6450.000000,5489.593262,19861600
2018-10-29,6425.000000,6500.000000,6400.000000,6400.000000,5447.039063,20236000
2018-10-30,6500.000000,6525.000000,6425.000000,6525.000000,5553.425781,17365600
2018-10-31,6575.000000,6850.000000,6550.000000,6850.000000,5830.033691,55632700
2018-11-01,6900.000000,7350.000000,6875.000000,7225.000000,6149.196289,92575900
2018-11-02,7325.000000,7500.000000,7100.000000,7425.000000,6319.416016,71892600
2018-11-05,7400.000000,7400.000000,7250.000000,7375.000000,6276.860840,28006700
2018-11-06,7475.000000,7475.000000,7250.000000,7350.000000,6255.583008,62000400
2018-11-07,7375.000000,7400.000000,7200.000000,7350.000000,6255.583008,46140500
2018-11-08,7400.000000,7525.000000,7375.000000,7500.000000,6383.248047,65222100
2018-11-09,7250.000000,7325.000000,7150.000000,7225.000000,6149.196289,61732800
2018-11-12,7225.000000,7225.000000,6975.000000,6975.000000,5936.420898,32844900
2018-11-13,6800.000000,7175.000000,6800.000000,7150.000000,6085.363770,42875000
2018-11-14,7275.000000,7300.000000,7125.000000,7125.000000,6064.085938,34101700
2018-11-15,7250.000000,7450.000000,7150.000000,7400.000000,6298.138672,57596500
2018-11-16,7475.000000,7625.000000,7375.000000,7450.000000,6340.693848,56573000
2018-11-19,7500.000000,7575.000000,7300.000000,7475.000000,6361.970703,26463400
2018-11-20,7475.000000,7475.000000,7475.000000,7475.000000,6361.970703,0
2018-11-21,7225.000000,7325.000000,7050.000000,7275.000000,6191.750977,60904400
2018-11-22,7275.000000,7400.000000,7175.000000,7325.000000,6234.306152,44800700
2018-11-23,7350.000000,7400.000000,7275.000000,7300.000000,6213.028809,41175000
2018-11-26,7250.000000,7400.000000,7250.000000,7375.000000,6276.860840,31467400
2018-11-27,7375.000000,7500.000000,7350.000000,7450.000000,6340.693848,30514400
2018-11-28,7500.000000,7500.000000,7325.000000,7400.000000,6298.138672,33837500
2018-11-29,7500.000000,7650.000000,7500.000000,7650.000000,6510.913086,70601300
2018-11-30,7575.000000,7625.000000,7400.000000,7400.000000,6298.138672,74241400
2018-12-03,7550.000000,7725.000000,7550.000000,7600.000000,6468.358887,68342300
2018-12-04,7575.000000,7650.000000,7550.000000,7650.000000,6510.913086,30076600
2018-12-05,7600.000000,7600.000000,7525.000000,7575.000000,6447.081055,36661200
2018-12-06,7400.000000,7525.000000,7400.000000,7475.000000,6361.970703,37046000
2018-12-07,7575.000000,7625.000000,7475.000000,7500.000000,6383.248047,20846400
2018-12-10,7375.000000,7525.000000,7350.000000,7425.000000,6319.416016,20552600
2018-12-11,7450.000000,7475.000000,7400.000000,7450.000000,6340.693848,27828700
2018-12-12,7475.000000,7550.000000,7425.000000,7475.000000,6361.970703,40315700
2018-12-13,7500.000000,7700.000000,7450.000000,7700.000000,6553.468262,46460000
2018-12-14,7650.000000,7650.000000,7525.000000,7575.000000,6447.081055,34378200
2018-12-17,7450.000000,7575.000000,7400.000000,7400.000000,6298.138672,39342500
2018-12-18,7250.000000,7350.000000,7250.000000,7350.000000,6255.583008,49304400
2018-12-19,7350.000000,7475.000000,7350.000000,7425.000000,6319.416016,44775000
2018-12-20,7425.000000,7425.000000,7275.000000,7300.000000,6213.028809,30608000
2018-12-21,7250.000000,7300.000000,7175.000000,7225.000000,6149.196289,49103700
2018-12-24,7225.000000,7225.000000,7225.000000,7225.000000,6149.196289,0
2018-12-25,7225.000000,7225.000000,7225.000000,7225.000000,6149.196289,0
2018-12-26,7150.000000,7250.000000,7100.000000,7225.000000,6149.196289,26178400
2018-12-27,7325.000000,7350.000000,7250.000000,7275.000000,6191.750977,24257200
2018-12-28,7350.000000,7450.000000,7325.000000,7375.000000,6276.860840,48540800
2018-12-31,7375.000000,7375.000000,7375.000000,7375.000000,6276.860840,0
2019-01-01,7375.000000,7375.000000,7375.000000,7375.000000,6276.860840,0
2019-01-02,7400.000000,7400.000000,7250.000000,7325.000000,6234.306152,22659600
2019-01-03,7275.000000,7350.000000,7100.000000,7175.000000,6106.641113,37087000
2019-01-04,7175.000000,7450.000000,7150.000000,7450.000000,6340.693848,39257000
2019-01-07,7500.000000,7575.000000,7425.000000,7425.000000,6319.416016,26812400
2019-01-08,7425.000000,7475.000000,7350.000000,7350.000000,6255.583008,40036600
2019-01-09,7500.000000,7575.000000,7400.000000,7575.000000,6447.081055,52451700
2019-01-10,7625.000000,7700.000000,7550.000000,7700.000000,6553.468262,65301600
2019-01-11,7750.000000,7800.000000,7675.000000,7700.000000,6553.468262,44449700
2019-01-14,7750.000000,7750.000000,7650.000000,7700.000000,6553.468262,35660000
2019-01-15,7750.000000,7800.000000,7650.000000,7800.000000,6638.578125,43348600
2019-01-16,7800.000000,7825.000000,7675.000000,7800.000000,6638.578125,39312800
2019-01-17,7800.000000,8050.000000,7800.000000,7875.000000,6702.411133,50980600
2019-01-18,7900.000000,7925.000000,7825.000000,7875.000000,6702.411133,28395000
2019-01-21,7825.000000,7900.000000,7800.000000,7800.000000,6638.578125,55812200
2019-01-22,7725.000000,7800.000000,7650.000000,7750.000000,6596.023438,61779000
2019-01-23,7575.000000,7700.000000,7475.000000,7475.000000,6361.970703,81098000
2019-01-24,7475.000000,7500.000000,7425.000000,7475.000000,6361.970703,89910700
2019-01-25,7475.000000,7525.000000,7300.000000,7375.000000,6276.860840,71592400
2019-01-28,7375.000000,7425.000000,7075.000000,7175.000000,6106.641113,103506700
2019-01-29,7175.000000,7250.000000,7050.000000,7125.000000,6064.085938,81293900
2019-01-30,7125.000000,7325.000000,7125.000000,7250.000000,6170.473633,87782600
2019-01-31,7325.000000,7475.000000,7275.000000,7450.000000,6340.693848,107004300
2019-02-01,7500.000000,7625.000000,7475.000000,7600.000000,6468.358887,52147700
2019-02-04,7500.000000,7600.000000,7350.000000,7350.000000,6255.583008,40459600
2019-02-05,7350.000000,7350.000000,7350.000000,7350.000000,6255.583008,0
2019-02-06,7450.000000,7525.000000,7425.000000,7475.000000,6361.970703,30140700
2019-02-07,7475.000000,7550.000000,7425.000000,7550.000000,6425.803711,15811400
2019-02-08,7500.000000,7575.000000,7425.000000,7575.000000,6447.081055,23414200
2019-02-11,7600.000000,7625.000000,7525.000000,7625.000000,6489.635742,36179100
2019-02-12,7675.000000,7675.000000,7375.000000,7425.000000,6319.416016,41322100
2019-02-13,7425.000000,7475.000000,7250.000000,7250.000000,6170.473633,37523200
2019-02-14,7350.000000,7375.000000,7175.000000,7175.000000,6106.641113,47849500
2019-02-15,7150.000000,7225.000000,7100.000000,7175.000000,6106.641113,46001400
2019-02-18,7300.000000,7300.000000,7175.000000,7275.000000,6191.750977,43108400
2019-02-19,7275.000000,7325.000000,7125.000000,7200.000000,6127.918457,46357100
2019-02-20,7250.000000,7250.000000,6950.000000,7100.000000,6042.808594,96440600
2019-02-21,7125.000000,7325.000000,7100.000000,7325.000000,6234.306152,50101900
2019-02-22,7275.000000,7300.000000,7050.000000,7100.000000,6042.808594,83798400
2019-02-25,7150.000000,7250.000000,7125.000000,7250.000000,6170.473633,45760000
2019-02-26,7275.000000,7275.000000,7150.000000,7275.000000,6191.750977,47045500
2019-02-27,7200.000000,7275.000000,7150.000000,7200.000000,6127.918457,36178400
2019-02-28,7225.000000,7250.000000,7100.000000,7125.000000,6064.085938,42490100
2019-03-01,7150.000000,7225.000000,7125.000000,7175.000000,6106.641113,23501600
2019-03-04,7175.000000,7175.000000,7100.000000,7100.000000,6042.808594,14829900
2019-03-05,7050.000000,7125.000000,6800.000000,6950.000000,5915.143555,111556600
2019-03-06,7000.000000,7075.000000,6875.000000,7075.000000,6021.531250,47488800
2019-03-07,7075.000000,7075.000000,7075.000000,7075.000000,6021.531250,0
2019-03-08,7050.000000,7050.000000,6900.000000,6900.000000,5872.588379,35761700
2019-03-11,6950.000000,6950.000000,6825.000000,6850.000000,5830.033691,26956200
2019-03-12,6825.000000,6875.000000,6675.000000,6725.000000,5723.646484,30254800
2019-03-13,6800.000000,6800.000000,6650.000000,6700.000000,5702.369141,27865300
2019-03-14,6800.000000,6925.000000,6725.000000,6900.000000,5872.588379,22106100
2019-03-15,6925.000000,7100.000000,6925.000000,7100.000000,6042.808594,35872200
2019-03-18,7150.000000,7225.000000,7025.000000,7100.000000,6042.808594,26070100
2019-03-19,7175.000000,7400.000000,7150.000000,7375.000000,6276.860840,79348000
2019-03-20,7400.000000,7450.000000,7300.000000,7400.000000,6298.138672,25826400
2019-03-21,7500.000000,7525.000000,7450.000000,7475.000000,6361.970703,34414900
2019-03-22,7475.000000,7500.000000,7425.000000,7450.000000,6340.693848,22629700
2019-03-25,7250.000000,7325.000000,7175.000000,7175.000000,6106.641113,22875800
2019-03-26,7275.000000,7350.000000,7275.000000,7300.000000,6213.028809,14399700
2019-03-27,7425.000000,7425.000000,7225.000000,7225.000000,6149.196289,19453300
2019-03-28,7300.000000,7375.000000,7250.000000,7375.000000,6276.860840,23934300
2019-03-29,7400.000000,7500.000000,7325.000000,7475.000000,6361.970703,35570100
2019-04-01,7500.000000,7525.000000,7450.000000,7500.000000,6383.248047,28945300
2019-04-02,7525.000000,7525.000000,7325.000000,7425.000000,6319.416016,18436400
2019-04-03,7425.000000,7425.000000,7425.000000,7425.000000,6319.416016,0
2019-04-04,7500.000000,7700.000000,7500.000000,7675.000000,6532.190918,59541700
2019-04-05,7675.000000,7675.000000,7550.000000,7550.000000,6425.803711,20267100
2019-04-08,7600.000000,7600.000000,7375.000000,7500.000000,6383.248047,22931300
2019-04-09,7575.000000,7725.000000,7550.000000,7675.000000,6532.190918,30718900
2019-04-10,7650.000000,7675.000000,7525.000000,7550.000000,6425.803711,15276300
2019-04-11,7575.000000,7600.000000,7400.000000,7400.000000,6298.138672,35194500
2019-04-12,7350.000000,7400.000000,7300.000000,7325.000000,6234.306152,26686200
2019-04-15,7400.000000,7450.000000,7325.000000,7350.000000,6255.583008,24125500
2019-04-16,7375.000000,7625.000000,7350.000000,7625.000000,6489.635742,71533400
2019-04-17,7625.000000,7625.000000,7625.000000,7625.000000,6489.635742,0
2019-04-18,7800.000000,8125.000000,7775.000000,7800.000000,6638.578125,121671700
2019-04-19,7800.000000,7800.000000,7800.000000,7800.000000,6638.578125,0
2019-04-22,7800.000000,7875.000000,7650.000000,7750.000000,6596.023438,34990900
